es-ckb,o,defaults,false
es-ckb,g,defaults,false
es-ckb,l,defaults,false
es-ckb,e,defaults,false
fr-ckb,G,defaults,false
fr-ckb,o,defaults,false
fr-ckb,g,defaults,false
fr-ckb,l,defaults,false
fr-ckb,e,defaults,false
simple-ckb,G,defaults,false
simple-ckb,o,defaults,false
simple-ckb,g,defaults,false
simple-ckb,l,defaults,false
simple-ckb,e,defaults,false
